"","County","PM10_mean","PM25_mean","NO2_mean","SO2_mean","O3_mean","CO_mean","TeCA","112TCA","DBCP","TDI","2Clacephen","2NP","PNP","CH3CN","Acetophenone","Acrolein","Acrylic_acid","C3H3N","Sb","Benzidine","Benzyl_Cl","Be","biphenyl","DEHP","Bromoform","Cd","CS2","CCl4","CS","Cl","C6H5Cl","chloroform","Chloroprene","Cr","Cresol","Cumene","CN","DBP","Diesel","DMF","Me2_phthalate","Me2SO4","ECH","Etacrylate","EtCl","EDB","EDC","EGLY","EOx","Glycol_ethers","HCB","HCBD","HCCPD","Hexane","N2H2","HCl","Isophorone","Pb","Mn","Hg","MeOH","MIBK","MMA","MeCl","Mehydrazine","MTBE","nitrobenzene","DMA","otoluidine","PAHPOM","PCP","PH3","P","PCBs","ProCl2","ProO","Quinoline","Se","Cl4C2","Toluene","C2HCl3","VyAc","VyCl","11DCE"
"23","Dale",16.85907182,12.04819819,170.06589906,16.085032652,965.41172124,21.994927685,0.0087464853,0.0001967933,0.00000096097957,0.0001300961,0.000000002691437,0.000000030120429,0.0000161275,0.0000422464,0.0002710798,0.0358137891,0.00000095464048,0.0023689759,0.0000533153,0.0000000066,0.0000019390942,0.0000135472,0.0000485433,0.5371578597,0.0000000074975745,0.0000321327,0.0024796483,0.4972914889,0.0000884726,0.0004822241,0.000730039,0.0591087581,0.0000033930195,0.0002336892,0.0011396682,0.0006366857,0.0234393053,0.0001007083,0.2907823872,0.0005966748,0.0015586206,0.00000014666136,0.00000046984286,0.0000048883459,0.0009836796,0.0013473794,0.0071281461,0.0515992782,0.0015093498,0.0253214435,0.00000057194147,0.000000076344286,0.0000002646225,0.242104677,0.0000005902336,0.0167809292,0.0001713471,0.0020118851,0.0005194064,0.0005057878,0.1023498663,0.1082619918,0.0002526187,0.8466228586,0.000000032681736,0.0555855929,0.00000067774286,0.0000305922,0.0000153455,0.0071745211,0.0000013393643,0.0000034065,0.00000057234378,0.000190076,0.0031439918,0.0002342839,0.0000075869603,0.0000140368,0.0440052156,1.2111494291,0.0186595105,0.0001090347,0.0023326095,0.0000885695
"24","Dallas",12.188443649,11.840275874,135.74020438,11.590390418,541.72554692,5.4590323635,0.0121677439,0.0028539594,0.00000086666667,0.0010243396,0.000000004259758,0.000000037273923,0.0000228802,0.0000449515,0.0001330916,0.0293168248,0.00000012715615,0.005999163,0.0000175975,0.0000000068932367,0.0000013469288,0.0000767865,0.0000558602,0.5372773376,0.00000002373294,0.0000418156,0.0006554698,0.4992387005,0.0000544953,0.0003858988,0.0000907589,0.0548787289,0.0000031559462,0.000100686,0.0041088285,0.0006859355,0.0283044135,0.0000596604,0.20567265,0.00097615,0.0000128962,0.00000019779293,0.00000057911769,0.00000025253744,0.0032977586,0.0033311323,0.0116711274,0.0714935428,0.0019369676,0.0037182646,0.00000065573026,0.000000093657846,0.000000074927769,0.07161101,0.000000088566324,0.0679670837,0.00000035305507,0.0008804431,0.0011767066,0.0005125959,0.214508313,0.1311276942,0.0001535757,0.8624238224,0.00000010345127,0.0362902185,0.00000083870846,0.0000396135,0.00000016600395,0.0051408246,0.0000372753,0.0000029291538,0.00000006205822,0.0001998195,0.0042774854,0.0001381836,0.0000302253,0.0001968267,0.0421197133,0.7924759481,0.0315169864,0.0001601696,0.0065409802,0.0000680288
"25","DeKalb",16.559496923,13.114905103,159.41058919,14.903909103,852.00973801,91.059544563,0.0067112763,0.0000030834623,0.00000087178223,0.0002194337,0.00000017772827,0.000000020731357,0.0000099150714,0.000024799,0.0000119141,0.0220406321,0.0000905235,0.0142107049,0.0000261705,0.0000000066,0.0000122633,0.0000245966,0.0000272998,0.5371003762,0.0000013740179,0.000039128,0.0003514408,0.4970441793,0.0000085961287,0.0006377052,0.0000481625,0.053943224,0.000001872169,0.0000818864,0.000980482,0.0003224604,0.0197919726,0.0000151342,0.3240911127,0.0003667574,0.0000155419,0.0000012959167,0.000001451483,0.00000018251723,0.0006554816,0.0005257217,0.0058852436,0.0429475148,0.0020093245,0.0331801276,0.00000061765681,0.000000052696429,0.000000042155,0.0822977505,0.0000012173335,0.0809089252,0.0000202001,0.0006467505,0.0029767163,0.0005110658,0.1003721006,0.2472417658,0.000050292,0.8432877119,0.0000042538186,0.0231684584,0.00000046647143,0.0000276835,0.00000053167276,0.0071627002,0.0000014444,0.0000096370714,0.0000035688358,0.000193606,0.0024696472,0.0001084313,0.0000212408,0.0000490584,0.036455767,0.9236027711,0.0450928065,0.0000663642,0.0000499506,0.0000316253
"26","Elmore",17.343488148,12.178011191,151.42569397,14.339202724,522.75084549,6.8878087087,0.0087230199,0.0005580196,0.00000086669771,0.0001545653,0,0.000000029183077,0.0000113042,0.0000347223,0.0010049478,0.0356650497,0.000000044125201,0.0074383346,0.0000089432666,0.0000000066,0.00000082130769,0.0000203396,0.0000290434,0.5370550149,0,0.0000358468,0.0010685917,0.4971166071,0.0000864409,0.0000201478,0.000120295,0.0543538678,0.0000022522256,0.0002628371,0.0027271601,0.000707466,0.0251987862,0.0000364403,0.32799484,0.0004819692,0.0000080393848,0.00000013421,0.00000045682308,0.0000001772259,0.0055532477,0.0014332369,0.0075332029,0.0459779857,0.0016006908,0.0028714493,0.0000006307,0.000000074555385,0.00000005965,0.1077842636,0.000000087126967,0.0506261606,0.000000019949846,0.001017391,0.0007116755,0.0005060383,0.1949742135,0.1309131848,0.0072188481,0.8753934326,0,0.0398840401,0.00000065657692,0.0000284437,0.00000006332759,0.0088639987,0.0000073394034,0.0000022213077,0,0.0001988323,0.0031250086,0.0001626664,0.0001230502,0.0000414544,0.0507460205,1.021408238,0.0283718942,0.0000931709,0.0023103381,0.000096023
"27","Escambia",19.054083464,12.08189322,155.65645575,24.260070961,560.09421824,15.081307853,0.0061995989,0.0001564899,0.00000086666667,0.0000735091,0.000000043615645,0.000000022117889,0.0000068004418,0.000061389,0.0000279054,0.0741118522,0.0000330669,0.0023290147,0.0000078402805,0.0000000347398,0.0000034003419,0.0000644944,0.0017613082,0.5371290712,0.00000024300145,0.0001090235,0.0007472225,0.5092272481,0.0001004024,0.0026169836,0.0000599082,0.0727263957,0.0000020994444,0.00006044,0.0018855796,0.0009371355,0.0159283157,0.0000211267,0.2155245174,0.0004858372,0.0000058611111,0.00000039938426,0.000086775,0.0000021995773,0.0006627541,0.0002467393,0.0075691494,0.0352028265,0.002232761,0.0030995309,0.00000041624158,0.00000069295701,0.000000044577222,0.064918266,0.00000033725277,0.0274164136,0.0000034568419,0.0005596286,0.0007164662,0.0005140027,0.2711714138,0.1122933736,0.000095474,0.8491749968,0.0000018278916,0.0294693058,0.0000016314528,0.0000241582,0.000000092044334,0.0126811515,0.00000096571111,0.0000014571222,0.0000126318,0.0001737665,0.0023326611,0.000097295,0.0000127802,0.0000719846,0.0364520092,0.792274393,0.0184561555,0.0000756556,0.0000976161,0.0000326871
"28","Etowah",19.884530684,14.304891004,142.4512237,15.845110533,646.69186216,27.585735346,0.0157624579,0.00000037891354,0.00000086670431,0.0004134297,0.0000013662872,0.000000078280536,0.0000438363,0.0001613989,0.0029090566,0.0403116342,0.0000013889613,0.0147643974,0.0000102815,0.00000012140206,0.0000084394878,0.0000304477,0.0002555301,0.5375627263,0.0001480768,0.0000980705,0.0208225552,0.4970262304,0.0030323488,0.0000534828,0.0002153883,0.0616273478,0.0000063090393,0.0005940585,0.0013967771,0.0016249887,0.0527075243,0.0004238766,0.4573664891,0.001994106,0.0022872252,0.00000099490299,0.0000012956497,0.00000048230951,0.0028908591,0.0052841617,0.0111492127,0.1525254935,0.0030145272,0.0126982718,0.0000036694941,0.00000019696643,0.00000015756964,0.2417049412,0.0000010556285,0.0468890009,0.0033608069,0.0011937737,0.0017915281,0.000522709,0.2735230498,0.5346054205,0.0003890734,0.8957927334,0.0000022678966,0.0820693018,0.0000017609643,0.0016461636,0.0002407925,0.0092557852,0.00000240455,0.0000016401071,0.000000012605404,0.0002384299,0.0053729712,0.0006672955,0.0000277745,0.0000838263,0.0838944187,2.1756709428,0.0645767358,0.0004238214,0.0112979212,0.0004725591
"29","Fayette",9.5056015523,11.990265908,129.43648382,6.6722806248,817.45526146,11.783025036,0.0018739912,0.0000002005569,0.00000086666667,0.0000572165,0.000000062072865,0.0000000082002,0.0000027964,0.0000100568,0.0000057218013,0.0173676302,0.00000030156667,0.0119665574,0.000001067153,0.0000000066,0.0000043060859,0.0000207298,0.0000109663,0.5372386999,0.00000059249559,0.0000397068,0.0001414848,0.496705739,0.0002183718,0.0000665648,0.0000202774,0.0517238771,0.00000067323333,0.0000693873,0.0007637141,0.0002360446,0.0086162453,0.0000080537558,0.1765471286,0.000130916,0.0000043835575,0.00000045637084,0.0000001286,0.000000057812,0.0002964508,0.0004046774,0.0024724013,0.0200311848,0.0011442579,0.0073125381,0.00000025073375,0.00000002104,0.0000000168318,0.0270204105,0.00000028618201,0.0458843994,0.0000318735,0.0008644862,0.0009829029,0.000509458,0.0475417661,0.1048326118,0.0000186373,0.8402004831,0.0000014821763,0.0130331199,0.000000184506,0.0000077858,0.00000047061556,0.0038890966,0.00000052994,0.00000112452,0,0.0001528727,0.0004814111,0.0000555526,0.000053276,0.000016714,0.0240457395,0.2744315643,0.0282745238,0.0000334249,0.0000445159,0.0000129558
"30","Franklin",8.2380756953,11.453935104,100.96777755,3.1002151095,929.90920861,50.977551284,0.0061461859,0.00000008747963,0.00000086666667,0.0001153162,0.00000011748388,0.000000015536111,0.000006497,0.0001018742,0.0000034097757,0.018465565,0.0000320636,0.0136032298,0.0000010385664,0.0000000066,0.0000087971339,0.0000224543,0.0000288633,0.5371643704,0.00000065441788,0.0000362834,0.0003019621,0.4971094279,0.0000043070325,0.0006390005,0.0000369313,0.0554338969,0.0000032459331,0.0000805707,0.0010570732,0.0007158019,0.0159572025,0.0015829715,0.2347543659,0.0003331967,0.0001906137,0.00000086373839,0.0000021712699,0.00000059575593,0.0005669795,0.0004160079,0.0058761636,0.0364033152,0.0010851979,0.006538465,0.00000046158889,0.000000039535556,0.000000031628889,0.0630013541,0.0000005742478,0.0360197361,0.0000310498,0.0005280058,0.0013258125,0.0005418091,0.0875117733,0.1340830315,0.0001079559,0.8421598902,0.0000029061145,0.030646119,0.00000034952222,0.0000153731,0.000000044466074,0.0061140965,0.0000010569556,0.0000025761111,0.0000331595,0.0001767533,0.002287403,0.0000822902,0.0000476784,0.0000387892,0.0396992761,0.7971473298,0.0338296411,0.0001023949,0.0000974506,0.0000290414
"31","Geneva",14.071668872,11.438467261,160.81976616,15.383328971,1200.5676414,22.943725274,0.0023283938,0.000040231,0.00000093893568,0.0000888371,0.0000000047125195,0.0000000130485,0.0000058475,0.0000162361,0.00002017,0.0428700009,0.00000011548333,0.002104233,0.0000543611,0.0000000066,0.0000005808058,0.0000130915,0.0000148326,0.537020495,0.000000013127734,0.0000273666,0.0003416017,0.4974052776,0.0000467917,0.0001595845,0.0000575729,0.0575547773,0.0000011271969,0.0008367355,0.0014937772,0.000284531,0.0129270084,0.0000159188,0.1706996005,0.0001962,0.010848891,0.000000076665544,0.00000020495667,0.000000099781111,0.0005237659,0.0002088398,0.003288718,0.0288712277,0.0011709148,0.005365688,0.00000037961254,0.000000033611667,0.00000027023643,0.0783812937,0.00000010042391,0.010611951,0.0000097995533,0.0006241478,0.000535292,0.0005027913,0.0699395409,0.1436510832,0.0000372595,0.8442975976,0.000000057223453,0.0222724846,0.00000029353333,0.000012157,0.00000083809115,0.0062306897,0.00000072828333,0.0000036583333,0.00000074152226,0.0001625006,0.0010034022,0.0000847076,0.0000060694229,0.0000088393803,0.0414880609,0.7639134875,0.0155664523,0.0000473369,0.0004512456,0.0000387686
"32","Greene",11.834196955,11.845006708,160.51270494,12.262885066,632.22729753,11.712695763,0.0018649884,0.0000342522,0.00000086666667,0.0000380849,0.000000089242096,0.000000004467333,0.0000017276667,0.0000057463951,0.0000386618,0.0204752145,0.0000810194,0.0072655024,0.0000047909066,0.0000000074788687,0.0000051831788,0.0000162708,0.0000058301863,0.5370783518,0.0000032960909,0.0000347922,0.0001885994,0.4968522481,0.0000460848,0.0008518656,0.0001063043,0.0546867828,0.00000039881111,0.000106113,0.0005721545,0.0003839197,0.004750378,0.0000100722,0.1604864163,0.0000611467,0.0000029609145,0.00000054040995,0.00000007031,0.000000039195556,0.0001569151,0.0003493483,0.0023558368,0.008194748,0.0015685031,0.002671771,0.00000037275072,0.000000011564667,0.000000009253,0.0325864198,0.000000086757122,0.0570208232,0.0000806581,0.0005931197,0.0006265267,0.0005216636,0.0839430123,0.0215554134,0.0000088405944,0.8395628388,0.0000018402026,0.0114468418,0.00000010054,0.000004058,0.0000038281376,0.0027251224,0.00000029483917,0.0000023676667,0,0.0001457504,0.000345197,0.0000342475,0.000047957,0.0000214418,0.0242360033,0.2587312792,0.0216839374,0.0000395806,0.000055083,0.0000137057
"33","Hale",14.538703668,12.065082219,145.29829487,10.133741005,573.00985143,6.8342491222,0.001858679,0.0000168334,0.00000086666667,0.00003647,0.000000096379436,0.0000000078705,0.0000039053333,0.0000102012,0.0001505807,0.0193720303,0.0005943781,0.0074525949,0.0000027078457,0.0000000067498047,0.0000058152409,0.0000161143,0.0000087725868,0.5370901204,0.0000030526635,0.0000341944,0.000227124,0.4967244875,0.0000387469,0.0005804818,0.0000478064,0.0522005374,0.00000086471667,0.0000793845,0.0009698527,0.0011022462,0.0075065717,0.0000116922,0.1520984634,0.0001021617,0.0000036067274,0.00000061060102,0.00000012401167,0.00000010132667,0.0002790633,0.0003552318,0.0027743287,0.0137427174,0.001580566,0.0086436456,0.00000040978649,0.000000020426667,0.000000016342167,0.0319794173,0.000000088433257,0.07812065,0.0000715159,0.000710259,0.0006654376,0.0005208922,0.0619208142,0.0353231841,0.0000131512,0.840037631,0.0000020323123,0.0104200393,0.00000017709667,0.0000070735,0.0000034504104,0.0025673297,0.0000023222218,0.0000027136667,0,0.0001470542,0.0004511353,0.0000579208,0.0000431921,0.0000200856,0.02489299,0.2622677851,0.0225594304,0.000046367,0.000027508,0.0000175613
"34","Henry",15.913065979,12.246210499,171.25339684,19.090992462,1296.7537779,17.916225032,0.0018608509,0.0000156694,0.0000010279237,0.0000246236,0.000000012345981,0.000000009465833,0.0000035641667,0.0000126361,0.000060037,0.0257852505,0.00000013581111,0.0022196577,0.0000317273,0.0000000066,0.00000088957671,0.0000131012,0.0000109582,0.5370070793,0.000000034392373,0.0000285733,0.0005191568,0.4980578925,0.0000280279,0.0002204237,0.0000827768,0.0587322414,0.00000094820672,0.0000582672,0.0008735513,0.0002131586,0.0087777921,0.0000475724,0.1731779976,0.0001257283,0.0000042191194,0.000000086040742,0.00000014841333,0.0001024919,0.0002788433,0.0002413777,0.0028684907,0.015992096,0.0012414674,0.0077815678,0.00000029078361,0.000000024284667,0.00000085350313,0.0442260338,0.000000097455529,0.0267893984,0.00003552,0.0006221552,0.000903283,0.000503872,0.0618770353,0.0402953647,0.000023757,0.8408769791,0.00000014991547,0.0178635378,0.00000021297167,0.0000090325,0.0000031365588,0.0040396183,0.00000056798333,0.0000400117,0.0000036204891,0.0001531769,0.0007808971,0.0000771662,0.0000067423485,0.0000088955162,0.0251562008,0.3186430359,0.0169103949,0.0000304859,0.000029414,0.0000231311
"35","Houston",18.075963478,12.297294237,158.04644359,15.219946761,1730.1224136,21.380406753,0.0143071564,0.0000254396,0.0000010428863,0.0004936586,0.000000035217135,0.000000056912048,0.0000372998,0.0000701084,0.0001348018,0.0419805185,0.0000010876968,0.0016694803,0.000823522,0.0000000066,0.0000030944413,0.0000190425,0.0000853782,0.5370363892,0.000000098948878,0.0000456559,0.0014972828,0.503174855,0.0000343022,0.0020753984,0.0001344984,0.1089354629,0.0000059122056,0.000167313,0.0016932057,0.0011945343,0.0403294792,0.0000844978,0.3492547234,0.0014046752,0.0006048673,0.00000037983609,0.00000088529524,0.00000055985127,0.0019861807,0.0043930774,0.0108622393,0.1348703371,0.002801586,0.0285557942,0.00000084553311,0.00000014336714,0.0000027268425,0.2254201462,0.00000012440334,0.0783223818,0.0000582697,0.0008394918,0.0016923111,0.0005232032,0.3109480966,0.3345468153,0.0002037557,0.853292288,0.00000043131562,0.0845857158,0.0000012804524,0.0000596145,0.0000051256505,0.0064342023,0.000001883981,0.0000235623,0.0000072713877,0.0002197205,0.0049683835,0.0002617919,0.0000051979944,0.0000665192,0.0672438618,1.7849153873,0.0291345917,0.0002146914,0.0092144749,0.0000983066
"36","Jackson",13.055156023,13.055969643,148.82057342,13.295517684,952.66910048,124.84456317,0.0070633995,0.0000093286326,0.00000086903555,0.0002129147,0.00000027307686,0.000000017670818,0.0000082344545,0.0000243808,0.0000045687487,0.0195428076,0.0000446785,0.0145651808,0.0000173234,0.0000000066,0.0000187783,0.00002389,0.0000409194,0.5371211752,0.0000015214269,0.0000346608,0.0002884977,0.4967432228,0.0000047452914,0.0013633377,0.0000440102,0.0530343276,0.0000027357333,0.0000639755,0.0008358806,0.0003085123,0.0175011927,0.0000128723,0.3397732422,0.0003722199,0.0000049756841,0.0000019534034,0.0000075953696,0.00000037593514,0.000628466,0.0006620777,0.0061455809,0.0345012225,0.001800914,0.0069573292,0.00000052002242,0.000000044920909,0.00000003594,0.0930374551,0.0000017583499,0.0303217001,0.0000221881,0.0006578435,0.0007841601,0.0005129381,0.1543497375,0.116194918,0.0000506497,0.8421004972,0.0000066318724,0.024324362,0.00000039761818,0.000017711,0.000000057850788,0.006226471,0.0000012046273,0.0000032256909,0.0000109159,0.0001837683,0.0025807357,0.0000835219,0.0000207861,0.0000429776,0.0356869756,0.969504193,0.0498118748,0.0000607041,0.0002103321,0.0000281909
"37","Jefferson",29.885666149,16.690201525,115.82241653,5.1147067679,651.82598371,1.2560242149,0.0231090785,0.0000220017,0.00000086666667,0.00343405,0.00000058614909,0.00000012119225,0.0000765436,0.0001488128,0.0000382437,0.0815518395,0.0000027934834,0.0146039871,0.0000126702,0.0000000066,0.0000425834,0.0000429083,0.000238009,0.5371456031,0.0000032737102,0.0004223773,0.0019158388,0.4981437373,0.0327446942,0.0016628983,0.0004277451,0.0844352457,0.0000120743,0.0013959726,0.0058259587,0.0022207125,0.0622128474,0.0000963387,0.9607026496,0.0029031404,0.000467537,0.0000045718981,0.0000018905721,0.0000885486,0.0047187926,0.0091509741,0.0156587708,0.3005000134,0.0043543196,0.0808507825,0.00000017985971,0.00000030716211,0.00000024574476,0.4230295519,0.00000047058168,0.1517383581,0.0005592854,0.0121297745,0.0095612119,0.0006482429,0.6257951312,0.9077358726,0.0005085766,0.9825478243,0.000014234,0.1675228064,0.0000027268585,0.0001228297,0.00000039495291,0.0140083835,0.0000028387424,0.00000046691293,0.000000022002379,0.0001476177,0.0077186359,0.0006243975,0.0001829118,0.0001791169,0.1477291799,3.8315696658,0.0693355614,0.0004808344,0.0207778383,0.0003466501
"38","Lamar",7.7908868677,11.513878388,152.11634013,8.0794018719,968.71245104,26.113691259,0.0018568402,0.00000019108357,0.00000086666667,0.0000615207,0.00000000000935,0.000000006550667,0.0000020866667,0.0000081786297,0.0000108228,0.0175492636,0.0002742193,0.0106490451,0.0000013982663,0.0000000066,0.00000019237778,0.0000174237,0.0000077263471,0.5372114875,0.000000001537712,0.0000345249,0.0001729137,0.4968187059,0.0067803597,0.0009838993,0.0000164879,0.0519777061,0.00000054911111,0.0000746822,0.0016230434,0.0007139801,0.0078477553,0.000006202569,0.1588729637,0.0000964073,0.0000149569,0.00000003036,0.00000010291,0.000000048847778,0.000244623,0.0003747833,0.0019186085,0.0145928069,0.0010361257,0.0262834978,0.00000023737055,0.000000016866667,0.000000013493333,0.0210072074,0.0000001786028,0.0214846272,0.0000663336,0.0009147269,0.0021605641,0.0005028158,0.0492893235,0.0725242577,0.0000399709,0.8404242784,0,0.009227843,0.00000014736667,0.000006071,0.000000012332819,0.0034877282,0.00000048703333,0.000002451,0,0.000151678,0.0003350471,0.000049429,0.0000571409,0.0000094308158,0.0239063719,0.2299983794,0.0269914765,0.0000258351,0.0010416771,0.0000098630273
"39","Lauderdale",8.1483499716,12.012929827,113.19996561,6.2795183646,3080.5834771,107.29744729,0.0140241248,0.0000044779194,0.00000086666667,0.0013238154,0.0000001871356,0.000000077731895,0.0000490913,0.0004209925,0.0000239925,0.0331801775,0.000111148,0.0166459934,0.0000142666,0.0000000066,0.0000162049,0.0000336763,0.0001727472,0.5372433215,0.0000010419208,0.0000658763,0.0013240849,0.4981530988,0.0016161724,0.0025345638,0.0001623012,0.0891000993,0.000009899563,0.0003200991,0.0019386603,0.0039876077,0.0530950967,0.0001452528,0.4129317266,0.0017513419,0.0000634557,0.0000015687799,0.0000035499778,0.0000021563702,0.0024158481,0.0044513524,0.0108471731,0.1276146401,0.0050601021,0.0105349232,0.000001219962,0.00000019558947,0.00000015645632,0.1959045805,0.00000083213496,0.1071311213,0.0001126373,0.0006942213,0.0112805054,0.0010407887,0.3113228836,0.2950903023,0.0003617412,0.8563219007,0.000004754337,0.0634239726,0.0000017490105,0.0000819211,0.00000032117526,0.0178381848,0.0000029007391,0.0000021993158,0.0001309669,0.0002691589,0.0048765769,0.0002765612,0.0000379253,0.0000955319,0.1067203132,1.77842829,0.0512058943,0.0007652153,0.0088567696,0.0001816418
