"","County","PM10_mean","PM25_mean","NO2_mean","SO2_mean","O3_mean","CO_mean","TeCA","112TCA","DBCP","TDI","2Clacephen","2NP","PNP","CH3CN","Acetophenone","Acrolein","Acrylic_acid","C3H3N","Sb","Benzidine","Benzyl_Cl","Be","biphenyl","DEHP","Bromoform","Cd","CS2","CCl4","CS","Cl","C6H5Cl","chloroform","Chloroprene","Cr","Cresol","Cumene","CN","DBP","Diesel","DMF","Me2_phthalate","Me2SO4","ECH","Etacrylate","EtCl","EDB","EDC","EGLY","EOx","Glycol_ethers","HCB","HCBD","HCCPD","Hexane","N2H2","HCl","Isophorone","Pb","Mn","Hg","MeOH","MIBK","MMA","MeCl","Mehydrazine","MTBE","nitrobenzene","DMA","otoluidine","PAHPOM","PCP","PH3","P","PCBs","ProCl2","ProO","Quinoline","Se","Cl4C2","Toluene","C2HCl3","VyAc","VyCl","11DCE","Instances","Instance Rate"
"55","Lincoln",19.195460597,12.804950102,1017.1872529,287.42062891,7566.6201319,1248.7352918,0.0103318263,0.0013829866,0.0000029836028,0.0008510306,0.00000085244609,0.000000078408333,0.0000362651,0.0001099933,0.0001621649,0.0499702852,0.0001086344,0.0024594877,0.0000784282,0.00000023873735,0.0000221249,0.0000483489,0.0001676555,0.5393516515,0.0000049135139,0.0000579601,0.0012255693,0.496987723,0.0000095850937,0.0054601399,0.0001611242,0.0675273466,0.0000073326,0.0001711551,0.0046174934,0.0014764689,0.0516374537,0.0001290621,0.4256385038,0.0013791359,0.0013492443,0.0000064280283,0.0000816837,0.0001559021,0.0022041379,0.0022714494,0.0084039595,0.1338537493,0.0048262851,0.0401621197,0.0000015316101,0.00000033952133,0.00000022798723,0.1487710271,0.0000383225,2.025902795,0.0000199653,0.0009107305,0.0019673591,0.0005382415,0.5025237732,0.1001374509,0.000369027,0.897811773,0.0000103769,0.0713191073,0.0000020586135,0.0000801189,0.0000016112492,0.0141592067,0.0000025729129,0.0000045853589,0,0.0002515805,0.0038896512,0.000288608,0.0000057957784,0.0002095394,0.0602457479,1.8381521483,0.0514999566,0.001202898,0.00430749,0.0001183264,"568",502.7
"56","McDowell",16.857388987,13.728106347,1115.1872385,392.75725715,8129.2662997,1334.1686098,0.0093448655,0.00000088476715,0.0000019413471,0.0002175591,0.000000006878617,0.000000038407667,0.0000188017,0.0000520721,0.0000097911123,0.0244081956,0.0000101678,0.0026328475,0.0000058141784,0.000000090060144,0.0000025292179,0.0000298743,0.0000353853,0.5377454258,0.000000038228996,0.0000421926,0.0005805704,0.496839615,0.0000028732056,0.0004546496,0.0000865942,0.0581969944,0.0000040944,0.0000734023,0.0013979674,0.0004600487,0.0317840737,0.0001754527,0.3397154068,0.0008463175,0.000002567989,0.00000022200629,0.00000059845341,0.0000305401,0.001328596,0.0017484477,0.0075505983,0.7109224079,0.0041774086,0.015545634,0.0000011424459,0.00000013364781,0.00000010920876,0.0705634934,0.0000095390011,0.0423769797,0.0000019511517,0.0004935028,0.0012904722,0.0005134843,1.3316957513,0.1330037438,0.0000651739,0.847599175,0.00000069346993,0.0314942329,0.00000088046513,0.0000458934,0.00000014254326,0.0096025703,0.0000018298493,0.000001639625,0,0.00021815,0.0034816887,0.0001222918,0.0000043382852,0.0000801962,0.0397117367,1.048952026,0.0954554046,0.0006192455,0.0030278382,0.0000575802,"344",523.6
"57","Macon",12.039494252,12.410983506,1138.0107166,671.6709775,7094.6222946,968.17116558,0.0044573864,0.000000099294622,0.0000012225419,0.0000559899,0.0000000000263105,0.000000012978857,0.0000107569,0.0000153552,0.0000052460861,0.0120468113,0.00000008724661,0.00458524,0.00000089475361,0.0000000066,0.00000036427257,0.0000146843,0.0000208611,0.5373107108,0.0000000001420825,0.0000286175,0.0001960221,0.496721829,0.0005424733,0.0000090861736,0.0000275523,0.0553595281,0.0000010517095,0.0000526721,0.0004947464,0.0003271913,0.0109891993,0.000006866754,0.231405433,0.0002321857,0.0000015001,0.000000059365327,0.00000020259429,0.000000088179077,0.0004106637,0.0003758277,0.0043807621,0.0082093227,0.0038757035,0.0016683774,0.00000033123719,0.000000032946286,0.000000026365143,0.0375536721,0.0000003059425,0.0303617082,0.00000063489645,0.0003718285,0.0006485338,0.0005024871,0.0407405994,0.0169827079,0.0000170967,0.8408222966,0.0000001719728,0.0140755371,0.00000029200857,0.0000129799,0.000000036652429,0.0064556231,0.00000064817077,0.0000025791,0.0000000086540935,0.0001589425,0.0017577929,0.0000455567,0.0000057530721,0.0000094952057,0.0379710235,0.5437116266,0.040803726,0.000020225,0.0000199656,0.0000191072,"288",452
"58","Madison",13.281715303,12.361369851,1219.3340102,519.69323829,6882.8005506,1233.7525556,0.0025663232,0.0000045134715,0.0000014801423,0.0009371953,0.000000071200542,0.000000020705,0.0000108912,0.0000257939,0.0000181951,0.0232014399,0.00000077553571,0.0036039018,0.0000023319434,0.000000022565101,0.0000077703426,0.0000267826,0.0000297332,0.5374597259,0.00000038928212,0.0000391103,0.0145927228,0.496767503,0.00000024301251,0.0001777783,0.000046312,0.0544798988,0.0000019563111,0.0000727028,0.0025676863,0.0003631103,0.0195438479,0.000009802697,0.2647575199,0.0002355363,0.0000117798,0.0000005851623,0.00000032691667,0.00000021192133,0.00076294,0.000380689,0.0033057746,0.0312606878,0.0037376352,0.0110865962,0.00000044551044,0.000000053931667,0.000000043145,0.0588871133,0.0000016359443,0.0394006782,0.0000045643,0.0005144754,0.0005129541,0.0005117917,0.1529215814,0.0226281022,0.0000611219,0.8485428817,0.0000014753787,0.0258865013,0.00000046591667,0.00001823,0.000000027548389,0.0064502453,0.00000099045956,0.0000038560667,0.0000545396,0.0001773478,0.0012328207,0.0000878934,0.0000054820852,0.0000672193,0.0300813786,0.5178409111,0.040658971,0.0000283949,0.0001083532,0.0000304785,"145",435.7
"59","Martin",10.263267155,10.647477908,231.80103262,461.529136,7086.6468253,1757.7720821,0.0045534174,0.0001032637,0.0000045679656,0.000060348,0.0000000088099115,0.000000017044,0.0000098342625,0.0006424238,0.0001847384,0.0138066671,0.00000042757222,0.0009129598,0.000001825946,0.00000062002215,0.0000031097281,0.0000168122,0.0000528843,0.5372391149,0.0000109982,0.0000326579,0.0002784393,0.4977480401,0.0000013144772,0.0005323067,0.0000467529,0.0580194717,0.000001774,0.0000673738,0.0007678412,0.0003394122,0.0158108292,0.0000149103,0.1724457751,0.0003747906,0.00004912,0.00000022632304,0.0000002667,0.00000018907778,0.0006306082,0.0002205664,0.0045989164,0.0390430623,0.0013761588,0.0214076667,0.00000038731278,0.000000044730006,0.000000034841667,0.0447455323,0.0001416254,0.030390491,0.0000221357,0.0004403195,0.0004834126,0.0005075414,0.1554323647,0.0315811885,0.001106677,0.8413601462,0.00000040083769,0.0200868942,0.00000038345,0.0000168844,0.00000010215178,0.0045867861,0.00000084349306,0.000003574504,0.0000013310557,0.0001702523,0.0042529687,0.0000606583,0.0001002279,0.0000134843,0.0402692354,0.5954305002,0.01561164,0.0000228383,0.0000397301,0.000026505,"187",518.6
"60","Mecklenburg Count",25.767664207,14.794914122,1271.227414,269.37919976,7730.8671148,918.5581434,0.0226414845,0.0001506495,0.0000043031151,0.0004624685,0.00000046939906,0.00000018742141,0.0001114785,0.0007729443,0.0005626339,0.090283041,0.0009836177,0.0029101268,0.0001636284,0.00000029906349,0.0000209805,0.0000424071,0.0002277835,0.5417076445,0.0000047624154,0.0000737348,0.0032726411,0.4974287391,0.0000774999,0.0045789965,0.000381702,0.0937976028,0.0000154304,0.0009035726,0.0048514543,0.0019471285,0.077064275,0.0002795259,1.0772847826,0.0033456627,0.0002439507,0.000004432797,0.0005358274,0.0001131211,0.0054028005,0.0090860577,0.0162755938,0.3877053599,0.0073291165,0.0488614239,0.000000331245,0.0000013594146,0.0000260801,0.397211742,0.0001004328,1.6180406017,0.0000069456572,0.00274172,0.0019988776,0.0006605157,1.2066036912,0.2057595788,0.0004405178,0.9624576299,0.0000071422908,0.1229611974,0.0000043991399,0.0001897237,0.0000685813,0.0118614584,0.0000084285807,0.0000219231,0.0000024450086,0.0001585297,0.0079821188,0.0007402245,0.0000072867285,0.0001926276,0.3232096743,3.6533178563,0.0596009878,0.0047205195,0.0194937804,0.0002800971,NA,NA
"61","Mitchell",14.93362836,12.552199003,1105.2749634,427.35956043,7217.4599343,1321.9397256,0.0028174493,0.00000047339726,0.0000017854313,0.0004447798,0.000000000008219,0.0000000165975,0.0000072942331,0.0000220068,0.0000035902048,0.018511376,0.0000042252206,0.00257048,0.0000018167236,0.000000084087889,0.00000062385086,0.0000208455,0.0000369824,0.5375791896,0.000000001360242,0.0000359501,0.0002549619,0.4967446588,0.0000010404798,0.0010346654,0.0000407462,0.0615642156,0.0000022348167,0.0000716049,0.0012766185,0.0007619095,0.0180503645,0.000018689,0.268328075,0.0002382989,0.0000026860888,0.00000016063865,0.000000260725,0.0000012520987,0.0006009845,0.0003864553,0.00354242,0.0384287233,0.003572478,0.0051563966,0.00000058445976,0.000000064522425,0.000000053738917,0.0643664167,0.0000052272404,0.050494398,0.0000013478613,0.0004125163,0.0009486029,0.0005069752,0.1552565492,0.0267764538,0.0000156035,0.8413901482,0.00000020740331,0.0349688303,0.00000038323019,0.0000194505,0.00000011471992,0.0072443192,0.0000011241356,0.000002116375,0.00000012940675,0.0001813239,0.0013831011,0.0000650501,0.0000061677321,0.0000684784,0.029416728,0.4439040688,0.0389743018,0.0003871092,0.0001535336,0.0000246601,"107",428.5
"62","Montgomery",12.521117248,12.227483606,852.78090302,234.46047256,6634.0521607,1431.5797745,0.0022348481,0.0000130373,0.0000041675283,0.0000423001,0.000000019077842,0.000000012944,0.0000029720799,0.0000175646,0.0000117727,0.0160320404,0.0000058636131,0.0015021638,0.0000101516,0.0000010239802,0.0000028496992,0.0000163513,0.0000158298,0.5379539914,0.00000017954512,0.0000291008,0.0013021087,0.4967269823,0.0137160812,0.0006099323,0.0000371386,0.0528912503,0.0000011596179,0.0002131866,0.0008147658,0.0002277394,0.0122813897,0.0000627655,0.2527776521,0.0001655507,0.0000271062,0.00000020849945,0.00000033166868,0.0000018779671,0.0003969151,0.0003081892,0.00375684,0.0149873237,0.0032681734,0.0040859923,0.0000002763906,0.00000017617284,0.000000026636,0.0333232865,0.0000169211,0.0413706822,0.0000087914155,0.0009502898,0.0009575213,0.000504229,0.0773849385,0.0350108378,0.0000105984,0.8642274996,0.0000018193158,0.0125036761,0.00000035583685,0.0000121016,0.0000045880833,0.0234285099,0.00000065564151,0.0000020553765,0.0000000002795085,0.000159301,0.0016608719,0.000051285,0.0000188829,0.0000171642,0.0374762729,0.3706880111,0.0262005725,0.000028152,0.000029808,0.0000548085,"187",485.4
"63","Moore",13.100170224,11.838157396,682.50457265,232.40697519,6466.3633206,1265.7997971,0.0096821275,0.0000024401631,0.0000041561203,0.0002905223,0.000000019054658,0.000000039446923,0.0000274694,0.0000576329,0.0000168892,0.0212401549,0.0000026892564,0.0013883687,0.0000083939156,0.00000076328283,0.0000032377897,0.000016525,0.0000535902,0.5379200173,0.00000013672095,0.0000302594,0.0006710932,0.4968237276,0.0003800139,0.0001007684,0.0001342469,0.0576374561,0.0000042277538,0.0000694362,0.0012357122,0.0006072501,0.0317894062,0.0000243926,0.2601765298,0.0008121271,0.0000058282072,0.00000026688354,0.0000013989681,0.00000047546345,0.0013017821,0.0019086412,0.0081537182,0.0620698747,0.0034952364,0.0061972698,0.00000073797816,0.00000010344254,0.000000079870769,0.0650078072,0.0000089112426,0.0636579307,0.0000076992846,0.0006043367,0.0004969528,0.0005070287,0.1774095146,0.1029153456,0.0000680914,0.8460433219,0.00000015855631,0.0338770292,0.00000088748462,0.0000402503,0.0000014695218,0.0130329522,0.0000016812184,0.0000026273846,0,0.0002187236,0.0043007385,0.0001317258,0.00002573,0.000029688,0.0446159937,0.7938636765,0.0256009778,0.0000965712,0.0034346419,0.0000595247,"767",496.9
"64","Nash",14.703661313,11.521526069,400.05545654,334.0957841,7256.1885839,2069.2978434,0.0125478853,0.0000014245935,0.0000063676196,0.000115802,0.00000014142336,0.000000071800176,0.0000412384,0.0000908867,0.0000464334,0.0286527206,0.0000028374882,0.0010963432,0.0000053148429,0.000001037869,0.0000263896,0.0000570769,0.0000479984,0.5378060399,0.0000011184901,0.000052261,0.0011252903,0.4969590574,0.0021738041,0.0000714055,0.0001355268,0.0629080035,0.0000087684118,0.0000683361,0.0012364507,0.0010732455,0.0434968021,0.0008176474,0.355406505,0.0017898549,0.0000144794,0.0000011479509,0.0000011872284,0.0000015642949,0.0023885481,0.003474559,0.0093764883,0.7347505651,0.0022740071,0.0127917764,0.00000080652745,0.00000060679121,0.00000014467177,0.1350736162,0.0000246349,0.042799864,0.0000239774,0.0005328341,0.0032401772,0.0005193704,1.2964307699,0.2015460118,0.0003210043,0.8603084339,0.0000026015826,0.071271874,0.0000235877,0.0000753238,0.0000019053002,0.0059493624,0.0000017913765,0.0000073051445,0.0000011042515,0.0002198962,0.0066683949,0.0002307526,0.0000699655,0.0000625019,0.0736682106,1.4000613695,0.0756225572,0.0001471808,0.0069725822,0.000105065,"484",388
"65","New Hanover Count",11.604918444,10.311923196,241.29545174,241.7623726,14169.049411,1291.8654584,0.0176603057,0.0000060742206,0.0000032991962,0.0000399391,0.00000016034106,0.00000007372545,0.0000582851,0.0000873123,0.0000283786,0.0354065145,0.0000015148768,0.0008003235,0.0000950802,0.00000026175449,0.0000872864,0.0000310844,0.000135046,0.5372994583,0.00000073773321,0.0000565115,0.0011303766,0.490839481,0.0000299269,0.2498680748,0.0001275941,0.1051951504,0.000007245744,0.0004040432,0.0021327708,0.0009365689,0.035396098,0.0006370133,0.6664292577,0.0019472348,0.0002094785,0.0000014301113,0.0000012622316,0.0000007362197,0.0027590968,0.0062506089,0.0129620307,0.3357626913,0.0026855225,0.0072873981,0.00000011366013,0.00000018556669,0.00000014845698,0.2212733478,0.0000012211667,1.231818315,0.0000027670252,0.0014351258,0.0009663111,0.0005746689,1.1731051035,0.1082518071,0.0037609738,0.8798943401,0.0000020839338,0.0905024385,0.0000016589311,0.000077495,0.00000028728938,0.0095599866,0.0000024495774,0.0000014889021,0,0.0001555192,0.0067711512,0.0002422685,0.0000330262,0.0001008195,0.1604028777,1.8999336686,0.0340622583,0.0003873874,0.0134146404,0.000107401,NA,NA
"66","Northampton Count",10.884360314,11.076988566,385.73125483,489.17269594,7493.3674849,1954.8660971,0.0019165142,0.000018653,0.0000042813969,0.0000145216,0.000000069636695,0.000000005633,0.0000016299511,0.0000069080833,0.0000175422,0.0118883909,0.000000073433333,0.0010419637,0.0000023454522,0.0000007949755,0.0000332898,0.000015569,0.0000076104106,0.5372346782,0.00000038713448,0.0000467396,0.0001116073,0.4970021647,0.0000018533367,0.0006431524,0.0001788685,0.0530850117,0.0000005049,0.0002254091,0.0006891971,0.0001474408,0.0068905261,0.000001855439,0.1989328822,0.0001426083,0.0000092354659,0.00000019854013,0.00000008824,0.000000127705,0.0002108193,0.0002717178,0.0024565695,0.0250171522,0.001540749,0.0032256667,0.00000033133625,0.000000014415,0.000000011532,0.02275978,0.0000286389,0.0915156982,0.0000074292858,0.0004780266,0.0007615568,0.0005046644,0.2239704493,0.0156289078,0.0035485877,0.8388546314,0.0000021406039,0.0093641958,0.00000012675,0.0000054205,0.000000011942833,0.0026450297,0.00000040116404,0.000002664,0.0000855505,0.0001611867,0.0050822488,0.0000276908,0.0000899374,0.0000508779,0.0238774632,0.1954732693,0.0174904165,0.00000756662,0.000034341,0.0000087265133,NA,NA
"67","Onslow",14.259642632,10.887213297,214.32225115,227.58437161,5840.9617043,1100.5706439,0.0155554253,0.00000023091402,0.0000038832027,0.0000754369,0.000000030272077,0.000000037511958,0.0000218421,0.0000441902,0.0000106532,0.0206532728,0.00000010051097,0.0008309358,0.0000094514974,0.00000037181205,0.0000115913,0.0000158426,0.0000250183,0.5372101714,0.00000020279353,0.0000301645,0.0005778933,0.4892887467,0.0000116385,0.0017354508,0.0000807923,0.0569866394,0.0000029634643,0.0000593735,0.0009055959,0.000749933,0.0295510134,0.0000284077,0.1941273435,0.0011559086,0.0000153495,0.00000037284741,0.000001046674,0.00000044322654,0.0017101555,0.0050514656,0.011188079,0.051693272,0.0015210156,0.0047504846,0.00000042391151,0.000000094679971,0.00000012410036,0.0880391246,0.0000111124,0.040118085,0.000002028856,0.0008273231,0.0004341785,0.0005071236,0.1531954914,0.0300758392,0.0001489655,0.8473810812,0.0000016147597,0.0289049798,0.00000084381172,0.0000386854,0.0000001280481,0.0039091356,0.00000099434248,0.0000026621385,0.0000004095301,0.0001800238,0.0065320501,0.0001191747,0.0000521265,0.0000235453,0.0504835395,0.9401456437,0.011919209,0.0001152568,0.0108590036,0.0000612314,"880",583.5
"68","Orange",16.124133929,12.387259554,673.9674852,288.15399573,7767.7007547,1725.5344176,0.0165933174,0.00000089384474,0.0000043815014,0.0001778469,0.00000022954332,0.000000070102273,0.0000429225,0.0003615456,0.0000255877,0.0412568795,0.0000012470615,0.0013722911,0.0000828406,0.0000011884242,0.0000370055,0.0000345363,0.0000870361,0.5378605149,0.0000013604255,0.0000469635,0.0010839729,0.4969446952,0.0000027977841,0.0003533402,0.0001318615,0.0924358987,0.0000058592346,0.0003205353,0.001983854,0.0011436102,0.0495571456,0.0001491674,0.5084777403,0.002044798,0.0000090451223,0.0000038579983,0.0000011337032,0.0000118258,0.0027945452,0.0057939409,0.0119123523,0.093593718,0.0039509171,0.0145182035,0.00000070139221,0.00000017756636,0.00000014206046,0.1447127138,0.0000039048004,0.737917865,0.0000114205,0.0009693398,0.0006075909,0.0005205938,0.3670898908,0.0464720168,0.000209133,0.8825450723,0.0000031894078,0.0554218576,0.0000485781,0.0000715677,0.00000058119004,0.007194134,0.0000015244301,0.0000022107866,0,0.0002082761,0.0071898288,0.0002364527,0.0000390418,0.0000753697,0.0931988977,1.7562176242,0.0249446516,0.0001655458,0.0119820992,0.0001023973,"751",473.5
"69","Pamlico",7.3769881078,9.2357962036,179.95237175,417.96475884,3510.3717761,1017.1039097,0.0018288427,0.0000013059541,0.0000037408542,0.0000551514,0.000000004956233,0.000000007358,0.0000038154777,0.0000093625,0.0000021502762,0.0131423215,0.00000076109728,0.0006950934,0.0000015344758,0.00000034635949,0.0000013920782,0.0000155253,0.0000071656284,0.5371253172,0.000000097788155,0.000063335,0.0001141784,0.496798841,0.0000009776499,0.0044802053,0.0000165406,0.0523832248,0.0000013007811,0.0000545977,0.0022876174,0.0000958489,0.0078723138,0.0000133525,0.1146611901,0.0001123433,0.0000522696,0.00000015454191,0.000001800202,0.0000016459598,0.0002837331,0.0001646673,0.0015318904,0.0084131547,0.0008295298,0.0013038169,0.000000194,0.000000018985,0.00000036742442,0.0753738436,0.0000232819,0.0108289696,0.0000039621476,0.0004189252,0.0004536404,0.0005076094,0.0682803548,0.0208462098,0.0003656786,0.8396259805,0.0000002314643,0.0070511595,0.0000001656,0.0000068239425,0.000000013315463,0.0026568752,0.00000043265455,0.0000026250833,0.00000312929,0.00014984,0.0019095544,0.0000278022,0.0000747269,0.0000108507,0.0254698922,0.4902758393,0.0101164216,0.0000100514,0.0000399735,0.0000108064,"111",458.7
"70","Pasquotank",11.862471486,10.454152372,409.64279786,1263.8961454,7390.1045211,3639.9811892,0.0126129908,0.00000071307402,0.000003140265,0.0002280389,0.00000001106315,0.000000053634143,0.0000254485,0.0000644844,0.000012068,0.0155045713,0.0000675714,0.001041741,0.00000017503998,0.00000035664609,0.0000023244694,0.0000192947,0.000053636,0.5370413339,0.000000061767636,0.0000332596,0.0008122347,0.4976126681,0.0000097507043,0.0000173013,0.0001096985,0.0674780422,0.0000047336619,0.0000779292,0.0004497682,0.000602647,0.0326045125,0.0000296677,0.2355310217,0.0015020038,0.0001154275,0.00000031817648,0.00000093784373,0.00000044736296,0.0017871439,0.0034119574,0.0092540102,0.0845065558,0.0019015284,0.0042891242,0.00000065936409,0.00000013452857,0.00000010763314,0.0906924254,0.0000215576,0.0425192015,0.0000274142,0.0006512631,0.000502377,0.0005135158,0.2138013596,0.0435112363,0.000433179,0.8493080903,0.00000012604567,0.0347151123,0.0000012068,0.0000583398,0.00000029455388,0.006064548,0.0000014426071,0.0000032901429,0.000000015447872,0.0002034371,0.007170853,0.0001595391,0.0001238523,0.0000351619,0.0512572428,0.9899237477,0.0173422329,0.0001270425,0.0071148449,0.0000839815,"177",351.8
"71","Pender",11.598661959,10.280773728,269.47260507,265.45370594,10579.240631,1250.3816476,0.0036689368,0.0000096686145,0.0000035517808,0.0000194353,0.000000073424618,0.000000011183715,0.0000048297722,0.0000147526,0.0000026609359,0.0157831558,0.0000008158652,0.000706034,0.0000314654,0.00000034233305,0.0000630823,0.0000167836,0.0000633453,0.5370852254,0.00000040383733,0.0000350344,0.0002172708,0.4677424877,0.0000509004,0.0215477462,0.0000250075,0.0871983265,0.0000016595738,0.0000856686,0.0021685834,0.000186358,0.0107959172,0.0001040204,0.1519191762,0.0001815625,0.0000763488,0.00000055345114,0.0000002320711,0.00000023088198,0.0003943168,0.0001766369,0.0045974132,0.0279524576,0.0013564807,0.0011517651,0.00000025951145,0.000000028759405,0.000000023006905,0.0344207053,0.0000040114942,0.3892064557,0.0000109599,0.0004864633,0.0007127093,0.0005437307,0.1877465719,0.0121272974,0.0006443135,0.8393671864,0.0000010310008,0.0129966016,0.00000025168929,0.0000106048,0.000000021228762,0.0043048093,0.0000014758878,0.0000021247333,0.0000019448332,0.0001617274,0.0023523202,0.0000433092,0.0000376676,0.0000328396,0.0356845364,0.5724245017,0.0127026931,0.0000232522,0.0000319673,0.0000167128,"358",432.4
"72","Perquimans",10.898378628,10.210207356,365.76262862,942.04615866,7047.0180992,2891.1325505,0.0018764986,0.0000606505,0.0000033859953,0.0001310621,0.000000005147374,0.000000006155,0.0000024432538,0.0000074546667,0.0001184579,0.0097114523,0.0000026304691,0.0009017674,0.00000089434539,0.00000040645009,0.0000017470745,0.0000149399,0.0000607033,0.537067466,0.0000041490105,0.0000283276,0.0000980913,0.4997546651,0.0000011326692,0.0002220071,0.0000174577,0.0525323835,0.00000054293333,0.0000718189,0.0002407526,0.0001811317,0.0074854045,0.0000042231531,0.1640410073,0.0001455,0.0003392055,0.000000095231861,0.00000010808251,0.00000016360362,0.0002513572,0.0002004502,0.0017570045,0.0035202844,0.0011258947,0.0136388499,0.00000022446667,0.000000015758412,0.00000001248,0.0600780418,0.000041271,0.0193697601,0.00000024373051,0.0004058694,0.0007418792,0.0005051694,0.0357348329,0.0081407897,0.000933317,0.8385382814,0.000000025628489,0.0224386398,0.00000013845,0.0000080233261,0.000000066154482,0.0027147899,0.00000049489645,0.000003403,0.00000054725602,0.000151615,0.0031114851,0.0000234652,0.0001502547,0.0000054492906,0.02867165,0.3252919936,0.0127206867,0.0000069550814,0.000030997,0.0000095397782,"76",328.4
"73","Person",13.786732568,11.574564191,526.01804541,312.6164352,7169.4802587,1693.4552945,0.0074026152,0.00000038746154,0.0000041707178,0.0001844392,0.0000005078428,0.0000000459355,0.0000192679,0.0002100486,0.0000236272,0.0198012515,0.0000090651854,0.0013600851,0.0000258669,0.0000014808448,0.0001139421,0.000175995,0.0000383493,0.5377703735,0.0000024438542,0.0002654688,0.0008837128,0.4968485035,0.0000264434,0.0003476667,0.0000944386,0.0566660154,0.0000068043945,0.0001340196,0.0010982024,0.0003751231,0.0353981423,0.0001531293,0.2559498642,0.0007746749,0.0000025811899,0.0000042649918,0.00000072829346,0.0000022732354,0.0011518678,0.00088051,0.0063636593,0.0374139019,0.0024747708,0.0066701032,0.0000022231944,0.00000011632333,0.000000093066667,0.0576310228,0.000002808562,7.3589650704,0.0000094060786,0.0007598725,0.001288587,0.0005312109,0.1750654589,0.0669337632,0.0000610079,0.8456745508,0.0000064646109,0.0297364332,0.000008645205,0.0000468615,0.00000032279748,0.0107605762,0.0000017569187,0.0000100602,0.0000108664,0.0002155434,0.0044263029,0.0001426507,0.0000479326,0.0002286768,0.0438249175,0.7559152746,0.0230258013,0.0000613876,0.0006514759,0.0000673362,"284",511.5
"74","Pitt",13.752137955,12.178490355,286.73990758,385.77274374,6920.5163731,1569.2030015,0.015382157,0.0000063056222,0.0000051433476,0.0004119509,0.0000000051060265,0.000000063246818,0.000037574,0.0021245167,0.0000304679,0.0257305586,0.0000013969818,0.0009582777,0.00000454149,0.00000066090088,0.0000025446402,0.0000410536,0.0000958829,0.5373869521,0.00000045890028,0.0000498949,0.0009723864,0.4969744181,0.000003010762,0.0068683757,0.000119497,0.0769817475,0.0000065383017,0.0003155195,0.0018546331,0.000900645,0.0407440747,0.000037586,0.2742821209,0.0020691029,0.000019229,0.00000031555322,0.00000099575606,0.00000068379727,0.0022780482,0.0049873043,0.0112474897,0.3341083327,0.0018121566,0.0083832246,0.00000064383939,0.00000024766181,0.00000029955672,0.0967367243,0.0034794811,0.0393128172,0.0000041826888,0.0011151869,0.0004978631,0.0005232659,0.757031311,0.1139119514,0.0028158686,0.8767517166,0.00000002934332,0.0432332447,0.0000014229727,0.0000661226,0.00000052239128,0.0059253476,0.0000014592228,0.0000128235,0.0008643602,0.0002027309,0.0074504518,0.0001918252,0.0000825981,0.0000321931,0.0786265005,1.334199189,0.0387275575,0.0001052251,0.0105221707,0.0000923974,"821",441.2
"75","Polk",15.469721929,12.377996528,1557.9224833,493.35750107,8993.1206795,1299.9246527,0.0023133007,0.0000562832,0.0000018621794,0.0003452155,0.000000092132306,0.000000023716667,0.0000143087,0.0000292369,0.000010925,0.0270379305,0.0001857119,0.003483956,0.0000105915,0.000000053956619,0.0000894344,0.0000222798,0.0008492322,0.5377745129,0.00000051161244,0.0000328441,0.0004479112,0.4967707383,0.0000309788,0.0001771116,0.0000533172,0.0588005805,0.0000026572222,0.0000672525,0.0020399278,0.0003959038,0.0230432261,0.0000670248,0.3217519704,0.0004180943,0.000006120325,0.00000073894585,0.00000037346001,0.0013621674,0.0008571679,0.0003357362,0.0033985494,0.0406313554,0.0048947889,0.0060734454,0.00000057218787,0.000000061483333,0.00000004919,0.0712756458,0.0000093502354,0.1387566032,0.0000161398,0.0005353949,0.0005835077,0.0005151848,0.1513869641,0.0440178581,0.0002509277,0.8432149478,0.0000011681503,0.0276706618,0.0000005336,0.000022552,0.00000061601352,0.007814204,0.0000011765071,0.000003144381,0.00000018894082,0.0001882706,0.0010729702,0.0001083389,0.0000027700471,0.0000590228,0.0298240219,0.6285616467,0.0395211692,0.0005993505,0.0002476629,0.0000358989,"176",486.8
"76","Randolph",15.448132467,12.135769148,916.59976967,244.62572542,6860.1966876,1433.2603507,0.0134070776,0.0001796115,0.0000039321346,0.0006320995,0.000000077148886,0.000000059876667,0.000024315,0.0001356571,0.0002717628,0.0358159692,0.0006751002,0.0019558709,0.0000981944,0.0001071269,0.0000285497,0.0000776079,0.0000625992,0.5387018888,0.00000041391757,0.000042014,0.005693469,0.4969251023,0.0058263269,0.0007243639,0.0005782944,0.0632449149,0.0000194097,0.0005503743,0.0028283166,0.0008122167,0.0436027924,0.0001182781,0.4102172679,0.0010670144,0.0002589438,0.0000020696801,0.00000098881782,0.0000951957,0.0020236888,0.0038814268,0.010125618,0.1641036906,0.0033640748,0.0758934286,0.000001035197,0.00000015612111,0.00000012167,0.1317720186,0.0000124565,0.2634749979,0.0000801738,0.0015057606,0.0037683765,0.0005167363,0.5261228281,0.6123979899,0.000159832,0.9297884833,0.0000039245091,0.0584767976,0.0000013633725,0.0000605833,0.0001412702,0.0172877846,0.0000019389639,0.0000020716048,0.000000036346767,0.0002294026,0.0055006834,0.0011930862,0.0000236531,0.0000669432,0.0827100986,1.8316910492,0.037403215,0.0005690734,0.0082838244,0.0003673066,"961",501
